State,Year,Quarter,Transaction_type,transaction_count,Transaction_amount,S.no
manipur,2020,1,Merchant payments,78067,74202067.07,2237
manipur,2020,1,Financial Services,622,354184.4661,2238
manipur,2020,1,Others,3145,3252467.224,2239
manipur,2020,2,Peer-to-peer payments,533206,2980242535,2240
manipur,2020,2,Recharge & bill payments,450830,107589094.3,2241
manipur,2020,2,Merchant payments,92110,106540409.3,2242
manipur,2020,2,Financial Services,1676,1457570.8,2243
manipur,2020,2,Others,5246,3106603.332,2244
manipur,2020,3,Peer-to-peer payments,774786,4301284799,2245
manipur,2020,3,Recharge & bill payments,464659,113190539.1,2246
manipur,2020,3,Merchant payments,170653,195132026.6,2247
manipur,2020,3,Financial Services,1878,1593035.944,2248
manipur,2020,3,Others,8192,4775719.814,2249
manipur,2020,4,Peer-to-peer payments,892853,5172499338,2250
manipur,2020,4,Recharge & bill payments,436450,114202616.3,2251
manipur,2020,4,Merchant payments,289050,307902115.4,2252
manipur,2020,4,Financial Services,1806,2448402.914,2253
manipur,2020,4,Others,7693,5172086.283,2254
manipur,2021,1,Peer-to-peer payments,1117829,6402367884,2255
manipur,2021,1,Recharge & bill payments,796590,223955812.6,2256
manipur,2021,1,Merchant payments,377280,433297594.1,2257
manipur,2021,1,Financial Services,3398,4385333.175,2258
manipur,2021,1,Others,8438,6280890.915,2259
manipur,2021,2,Peer-to-peer payments,1372821,7041837918,2260
manipur,2021,2,Recharge & bill payments,1187952,305103750.6,2261
manipur,2021,2,Merchant payments,510734,531484849.5,2262
manipur,2021,2,Financial Services,4165,4256098.232,2263
manipur,2021,2,Others,10603,7145346.315,2264
manipur,2021,3,Peer-to-peer payments,1819423,9134806595,2265
manipur,2021,3,Recharge & bill payments,1368584,367664440.5,2266
manipur,2021,3,Merchant payments,735707,889317377.1,2267
manipur,2021,3,Financial Services,3460,5625517.975,2268
manipur,2021,3,Others,14222,9447098.782,2269
manipur,2021,4,Peer-to-peer payments,2199970,10998828288,2270
manipur,2021,4,Recharge & bill payments,1451488,412791673.8,2271
manipur,2021,4,Merchant payments,1013985,1229517397,2272
manipur,2021,4,Financial Services,4671,5941100.581,2273
manipur,2021,4,Others,17325,11393578.84,2274
manipur,2022,1,Peer-to-peer payments,2517626,12169368063,2275
manipur,2022,1,Recharge & bill payments,1528476,469035958.3,2276
manipur,2022,1,Merchant payments,1247205,1489604137,2277
manipur,2022,1,Financial Services,4878,6057615.527,2278
manipur,2022,1,Others,15494,10435303.88,2279
manipur,2022,2,Peer-to-peer payments,2843426,12704512239,2280
manipur,2022,2,Merchant payments,1709547,1757831052,2281
manipur,2022,2,Recharge & bill payments,1533778,448637966.7,2282
manipur,2022,2,Financial Services,4069,4753628.558,2283
manipur,2022,2,Others,14812,7175748.992,2284
manipur,2022,3,Peer-to-peer payments,3127266,12927705072,2285
manipur,2022,3,Merchant payments,1829741,2010460357,2286
manipur,2022,3,Recharge & bill payments,1379911,432182393.8,2287
manipur,2022,3,Financial Services,4524,4671353.405,2288
manipur,2022,3,Others,11300,6411090.828,2289
manipur,2022,4,Peer-to-peer payments,3259645,13133729481,2290
manipur,2022,4,Merchant payments,1828984,2074698993,2291
manipur,2022,4,Recharge & bill payments,1325391,406031254.1,2292
manipur,2022,4,Financial Services,4691,5754919.964,2293
manipur,2022,4,Others,9959,5742049.404,2294
meghalaya,2018,1,Recharge & bill payments,31857,6028476.149,2295
meghalaya,2018,1,Peer-to-peer payments,13274,55943496.52,2296
meghalaya,2018,1,Merchant payments,1605,2395888.44,2297
meghalaya,2018,1,Financial Services,532,144318.2546,2298
meghalaya,2018,1,Others,2303,1738080.431,2299
meghalaya,2018,2,Recharge & bill payments,42625,9657896.165,2300
meghalaya,2018,2,Peer-to-peer payments,19894,101140464.7,2301
meghalaya,2018,2,Merchant payments,2929,3663446.436,2302
meghalaya,2018,2,Financial Services,592,580648.3434,2303
meghalaya,2018,2,Others,1817,1962212.235,2304
meghalaya,2018,3,Recharge & bill payments,60625,14231601.45,2305
meghalaya,2018,3,Peer-to-peer payments,40832,187460582.1,2306
meghalaya,2018,3,Merchant payments,5802,5458930.689,2307
meghalaya,2018,3,Financial Services,748,552674.5783,2308
meghalaya,2018,3,Others,2283,2149872.756,2309
meghalaya,2018,4,Recharge & bill payments,82962,18100891.64,2310
meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7,2311
meghalaya,2018,4,Merchant payments,15768,14434314.19,2312
meghalaya,2018,4,Financial Services,763,190875.1885,2313
meghalaya,2018,4,Others,2687,2918155.28,2314
meghalaya,2019,1,Recharge & bill payments,98817,23006751.8,2315
meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1,2316
meghalaya,2019,1,Merchant payments,16073,14297275.23,2317
meghalaya,2019,1,Financial Services,659,62335.06475,2318
meghalaya,2019,1,Others,2498,2738667.958,2319
meghalaya,2019,2,Recharge & bill payments,108812,27248605.43,2320
meghalaya,2019,2,Peer-to-peer payments,97407,446537199.2,2321
meghalaya,2019,2,Merchant payments,22588,15600927.01,2322
meghalaya,2019,2,Financial Services,460,106800.7531,2323
meghalaya,2019,2,Others,3019,3437756.745,2324
meghalaya,2019,3,Recharge & bill payments,155949,38916251.42,2325
meghalaya,2019,3,Peer-to-peer payments,116168,546221812.7,2326
meghalaya,2019,3,Merchant payments,31201,23461321.89,2327
meghalaya,2019,3,Financial Services,421,584192.9488,2328
meghalaya,2019,3,Others,2811,3035023.204,2329
meghalaya,2019,4,Recharge & bill payments,175084,43611775.03,2330
meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4,2331
meghalaya,2019,4,Merchant payments,24430,25344714.51,2332
meghalaya,2019,4,Financial Services,382,124511.6361,2333
meghalaya,2019,4,Others,2351,2485447.193,2334
meghalaya,2020,1,Recharge & bill payments,226214,59666071.22,2335
meghalaya,2020,1,Peer-to-peer payments,216022,1013733312,2336
meghalaya,2020,1,Merchant payments,57245,44125206.35,2337
meghalaya,2020,1,Financial Services,473,402779.8903,2338
meghalaya,2020,1,Others,2329,2207471.061,2339
meghalaya,2020,2,Recharge & bill payments,382662,100570200.3,2340
meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9,2341
meghalaya,2020,2,Merchant payments,46014,48980521.42,2342
meghalaya,2020,2,Financial Services,1186,2944583.115,2343
meghalaya,2020,2,Others,3263,2488953.644,2344
meghalaya,2020,3,Recharge & bill payments,342484,97662913.13,2345
meghalaya,2020,3,Peer-to-peer payments,194448,1065012682,2346
meghalaya,2020,3,Merchant payments,55595,67511647.13,2347
meghalaya,2020,3,Financial Services,1587,4049966.813,2348
meghalaya,2020,3,Others,3465,2821792.588,2349
meghalaya,2020,4,Recharge & bill payments,350006,102794647.8,2350
meghalaya,2020,4,Peer-to-peer payments,286252,1579858348,2351
meghalaya,2020,4,Merchant payments,111471,115136797.6,2352
meghalaya,2020,4,Financial Services,1809,2774557.112,2353
meghalaya,2020,4,Others,4470,3678221.666,2354
meghalaya,2021,1,Peer-to-peer payments,326993,1794745857,2355
meghalaya,2021,1,Recharge & bill payments,306634,106098525.7,2356
meghalaya,2021,1,Merchant payments,108805,147747773,2357
meghalaya,2021,1,Financial Services,1777,3981898.046,2358
meghalaya,2021,1,Others,3437,2941223.95,2359
meghalaya,2021,2,Recharge & bill payments,389959,129031455.7,2360
meghalaya,2021,2,Peer-to-peer payments,366411,1885041504,2361
meghalaya,2021,2,Merchant payments,147406,173894963,2362
meghalaya,2021,2,Financial Services,1766,2306496.855,2363
meghalaya,2021,2,Others,4052,3342835.527,2364
meghalaya,2021,3,Peer-to-peer payments,473274,2348008593,2365
meghalaya,2021,3,Recharge & bill payments,418429,144363692.8,2366
meghalaya,2021,3,Merchant payments,199427,270311210.9,2367
meghalaya,2021,3,Financial Services,1556,2379067.115,2368
meghalaya,2021,3,Others,5045,3937887.554,2369
meghalaya,2021,4,Peer-to-peer payments,669693,3233210262,2370
meghalaya,2021,4,Recharge & bill payments,447310,165277548.5,2371
meghalaya,2021,4,Merchant payments,314445,442464385,2372
meghalaya,2021,4,Financial Services,1989,2464327.924,2373
meghalaya,2021,4,Others,6756,5348877.037,2374
meghalaya,2022,1,Peer-to-peer payments,801009,3899172009,2375
meghalaya,2022,1,Recharge & bill payments,459530,192026788.6,2376
meghalaya,2022,1,Merchant payments,405859,563004043.9,2377
meghalaya,2022,1,Financial Services,2134,3019251.86,2378
meghalaya,2022,1,Others,6218,5116238.236,2379
meghalaya,2022,2,Peer-to-peer payments,977816,4359000096,2380
meghalaya,2022,2,Merchant payments,591364,714995836.6,2381
meghalaya,2022,2,Recharge & bill payments,467745,200896879.7,2382
meghalaya,2022,2,Financial Services,1880,2406087.095,2383
meghalaya,2022,2,Others,5844,4192522.345,2384
meghalaya,2022,3,Peer-to-peer payments,2050942,7796315454,2385
meghalaya,2022,3,Merchant payments,1486098,1468318733,2386
meghalaya,2022,3,Recharge & bill payments,810017,330230375.9,2387
meghalaya,2022,3,Financial Services,3504,3106775.386,2388
meghalaya,2022,3,Others,8604,5329459.166,2389
meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724,2390
meghalaya,2022,4,Merchant payments,1334431,1381013597,2391
meghalaya,2022,4,Recharge & bill payments,685678,278377945.4,2392
meghalaya,2022,4,Financial Services,3544,3564357.12,2393
meghalaya,2022,4,Others,7124,4671532.631,2394
mizoram,2018,1,Recharge & bill payments,10155,2199565.259,2395
mizoram,2018,1,Peer-to-peer payments,6845,41186717.28,2396
mizoram,2018,1,Merchant payments,616,1066002.167,2397
mizoram,2018,1,Financial Services,260,65022.49897,2398
mizoram,2018,1,Others,685,709912.7728,2399
mizoram,2018,2,Recharge & bill payments,13550,3107406.502,2400
mizoram,2018,2,Peer-to-peer payments,11427,77040044.25,2401
mizoram,2018,2,Merchant payments,1310,2368711.976,2402
mizoram,2018,2,Financial Services,167,60939.77305,2403
mizoram,2018,2,Others,597,931303.0543,2404
mizoram,2018,3,Peer-to-peer payments,18564,108783543.9,2405
mizoram,2018,3,Recharge & bill payments,17610,4050433.596,2406
mizoram,2018,3,Merchant payments,2310,2952533.8,2407
mizoram,2018,3,Financial Services,240,43891.23943,2408
mizoram,2018,3,Others,592,770335.5795,2409
mizoram,2018,4,Peer-to-peer payments,26212,177049162.1,2410
mizoram,2018,4,Recharge & bill payments,24533,5523702.976,2411
mizoram,2018,4,Merchant payments,3699,6911586.608,2412
mizoram,2018,4,Financial Services,145,35654.18338,2413
mizoram,2018,4,Others,653,906746.631,2414
mizoram,2019,1,Peer-to-peer payments,35126,204183867.4,2415
mizoram,2019,1,Recharge & bill payments,30327,6760113.704,2416
mizoram,2019,1,Merchant payments,3984,6470456.032,2417
mizoram,2019,1,Financial Services,133,33512.39607,2418
mizoram,2019,1,Others,736,712945.8536,2419
mizoram,2019,2,Peer-to-peer payments,37364,233471780,2420
mizoram,2019,2,Recharge & bill payments,31903,7823562.398,2421
mizoram,2019,2,Merchant payments,5646,5889316.861,2422
mizoram,2019,2,Financial Services,80,14455.38099,2423
mizoram,2019,2,Others,678,817593.4915,2424
mizoram,2019,3,Recharge & bill payments,49073,12966806.7,2425
mizoram,2019,3,Peer-to-peer payments,42645,257538220.2,2426
mizoram,2019,3,Merchant payments,5560,7397529.021,2427
mizoram,2019,3,Financial Services,94,72985.31151,2428
mizoram,2019,3,Others,722,818358.6945,2429
mizoram,2019,4,Recharge & bill payments,60511,16857122.31,2430
mizoram,2019,4,Peer-to-peer payments,57109,341664291.5,2431
mizoram,2019,4,Merchant payments,6939,9451111.139,2432
mizoram,2019,4,Financial Services,100,20966.33331,2433
mizoram,2019,4,Others,580,695859.3608,2434
mizoram,2020,1,Recharge & bill payments,85067,24356294.59,2435
mizoram,2020,1,Peer-to-peer payments,57916,356260523.2,2436
mizoram,2020,1,Merchant payments,9961,10404414.59,2437
mizoram,2020,1,Financial Services,119,283854.3188,2438
mizoram,2020,1,Others,546,772492.6204,2439
mizoram,2020,2,Recharge & bill payments,127592,37504550.78,2440
mizoram,2020,2,Peer-to-peer payments,60021,404110075.1,2441
mizoram,2020,2,Merchant payments,10056,14627463.66,2442
mizoram,2020,2,Financial Services,244,434960.2799,2443
mizoram,2020,2,Others,549,516383.6344,2444
mizoram,2020,3,Recharge & bill payments,132664,40941077.03,2445
mizoram,2020,3,Peer-to-peer payments,99644,634560147.4,2446
mizoram,2020,3,Merchant payments,20934,30693648.24,2447
mizoram,2020,3,Financial Services,535,824864.5131,2448
mizoram,2020,3,Others,926,924438.3715,2449
mizoram,2020,4,Peer-to-peer payments,141038,887252744.1,2450
mizoram,2020,4,Recharge & bill payments,140297,45386403.17,2451
mizoram,2020,4,Merchant payments,39676,52094800.57,2452
mizoram,2020,4,Financial Services,607,855201.5881,2453
mizoram,2020,4,Others,989,932966.3003,2454
mizoram,2021,1,Peer-to-peer payments,156386,982955112.2,2455
mizoram,2021,1,Recharge & bill payments,128055,45558278.22,2456
mizoram,2021,1,Merchant payments,43511,70289687.95,2457
mizoram,2021,1,Financial Services,648,1330632.979,2458
mizoram,2021,1,Others,975,971875.6084,2459
mizoram,2021,2,Peer-to-peer payments,173064,995581952.9,2460
mizoram,2021,2,Recharge & bill payments,161763,56059844.24,2461
mizoram,2021,2,Merchant payments,57877,69528721.4,2462
mizoram,2021,2,Financial Services,611,710657.5066,2463
mizoram,2021,2,Others,1025,993297.2509,2464
mizoram,2021,3,Peer-to-peer payments,224873,1290523196,2465
mizoram,2021,3,Recharge & bill payments,177281,67493206.62,2466
mizoram,2021,3,Merchant payments,74553,113697005.9,2467
mizoram,2021,3,Financial Services,522,806905.9729,2468
mizoram,2021,3,Others,1300,1228335.458,2469
mizoram,2021,4,Peer-to-peer payments,272209,1545255603,2470
mizoram,2021,4,Recharge & bill payments,179405,67548806.85,2471
mizoram,2021,4,Merchant payments,99265,154183940.7,2472
mizoram,2021,4,Financial Services,695,2202285.708,2473
mizoram,2021,4,Others,1755,1475104.828,2474
mizoram,2022,1,Peer-to-peer payments,302740,1691281090,2475
mizoram,2022,1,Recharge & bill payments,190137,76541062.34,2476
mizoram,2022,1,Merchant payments,109669,174157725.4,2477
mizoram,2022,1,Financial Services,731,1657575.283,2478
mizoram,2022,1,Others,1640,1521510.587,2479
mizoram,2022,2,Peer-to-peer payments,332102,1739114390,2480
mizoram,2022,2,Recharge & bill payments,172281,70775723.35,2481
mizoram,2022,2,Merchant payments,137279,191484723.8,2482
mizoram,2022,2,Financial Services,656,801633.2115,2483
mizoram,2022,2,Others,1659,1010096.481,2484
mizoram,2022,3,Peer-to-peer payments,349715,1665955695,2485
mizoram,2022,3,Recharge & bill payments,156874,68463689.8,2486
mizoram,2022,3,Merchant payments,150320,209934220.3,2487
mizoram,2022,3,Financial Services,802,880187.5513,2488
mizoram,2022,3,Others,1327,1031819.444,2489
mizoram,2022,4,Peer-to-peer payments,378295,1750113148,2490
mizoram,2022,4,Merchant payments,164389,222455759.2,2491
mizoram,2022,4,Recharge & bill payments,148573,63477925.04,2492
mizoram,2022,4,Financial Services,932,949850.1989,2493
mizoram,2022,4,Others,1585,914402.5369,2494
nagaland,2018,1,Recharge & bill payments,28198,5361675.55,2495
nagaland,2018,1,Peer-to-peer payments,11631,69830122.02,2496
nagaland,2018,1,Merchant payments,822,1170667.415,2497
nagaland,2018,1,Financial Services,399,299016.7346,2498
nagaland,2018,1,Others,1795,1344409.366,2499
nagaland,2018,2,Recharge & bill payments,41959,9139467.704,2500
nagaland,2018,2,Peer-to-peer payments,20099,140193107.7,2501
nagaland,2018,2,Merchant payments,1529,2293935.491,2502
nagaland,2018,2,Financial Services,379,153458.5232,2503
nagaland,2018,2,Others,1633,1545608.465,2504
nagaland,2018,3,Recharge & bill payments,54885,12664922.72,2505
nagaland,2018,3,Peer-to-peer payments,33930,223964723.2,2506
nagaland,2018,3,Merchant payments,3518,3631042.278,2507
nagaland,2018,3,Financial Services,460,125171.6185,2508
nagaland,2018,3,Others,1578,1406883.165,2509
nagaland,2018,4,Recharge & bill payments,72881,16615511.42,2510
nagaland,2018,4,Peer-to-peer payments,53723,358926253.4,2511
nagaland,2018,4,Merchant payments,10350,10500634.79,2512
nagaland,2018,4,Financial Services,587,216127.4085,2513
nagaland,2018,4,Others,1792,1754940.491,2514
nagaland,2019,1,Recharge & bill payments,87596,20020458.08,2515
nagaland,2019,1,Peer-to-peer payments,71642,411855878.2,2516
nagaland,2019,1,Merchant payments,7306,8187940.322,2517
nagaland,2019,1,Financial Services,430,101072.8977,2518
nagaland,2019,1,Others,1605,1776362.866,2519
nagaland,2019,2,Recharge & bill payments,92492,21350211.08,2520
nagaland,2019,2,Peer-to-peer payments,81065,487705354.5,2521
nagaland,2019,2,Merchant payments,12949,8990954.08,2522
nagaland,2019,2,Financial Services,286,129758.0026,2523
nagaland,2019,2,Others,1961,1890404.533,2524
nagaland,2019,3,Recharge & bill payments,145812,33293527.93,2525
nagaland,2019,3,Peer-to-peer payments,100736,601803135.5,2526
nagaland,2019,3,Merchant payments,13031,13381591.2,2527
nagaland,2019,3,Financial Services,210,229319.8492,2528
nagaland,2019,3,Others,2089,2248897.262,2529
nagaland,2019,4,Recharge & bill payments,172761,39720745.6,2530
nagaland,2019,4,Peer-to-peer payments,128674,777298578.6,2531
nagaland,2019,4,Merchant payments,13578,15460907.23,2532
nagaland,2019,4,Financial Services,499,283291.7741,2533
nagaland,2019,4,Others,1658,1773615.135,2534
nagaland,2020,1,Recharge & bill payments,221741,53662023.32,2535
nagaland,2020,1,Peer-to-peer payments,135966,821508819.6,2536
nagaland,2020,1,Merchant payments,18249,17663339.37,2537
nagaland,2020,1,Financial Services,528,215066.7835,2538
nagaland,2020,1,Others,1567,1730779.671,2539
nagaland,2020,2,Recharge & bill payments,328269,85264116.12,2540
nagaland,2020,2,Peer-to-peer payments,166866,1025000210,2541
nagaland,2020,2,Merchant payments,20004,25214703.91,2542
nagaland,2020,2,Financial Services,860,989239.9672,2543
