State,District,Year,Quarter,Count,Amount,S.no
madhya-pradesh,east nimar district,2022,2,4998662,8133437422,7968
madhya-pradesh,chhindwara district,2022,2,8962440,14596356954,7969
madhya-pradesh,umaria district,2022,2,1751405,2941128215,7970
madhya-pradesh,mandla district,2022,2,2320430,4539173122,7971
madhya-pradesh,indore district,2022,2,94002709,1.31E+11,7972
madhya-pradesh,shahdol district,2022,2,4313966,7197969840,7973
madhya-pradesh,ratlam district,2022,2,6580216,12568296326,7974
madhya-pradesh,panna district,2022,2,1940092,4125136528,7975
madhya-pradesh,chhatarpur district,2022,2,4407881,8534109728,7976
madhya-pradesh,morena district,2022,3,5260254,10077083629,7977
madhya-pradesh,alirajpur district,2022,3,767087,1423110711,7978
madhya-pradesh,sehore district,2022,3,8802203,12815375203,7979
madhya-pradesh,rajgarh district,2022,3,7547865,11809230689,7980
madhya-pradesh,khargone district,2022,3,7193518,12256623797,7981
madhya-pradesh,satna district,2022,3,7465749,11772751753,7982
madhya-pradesh,narsinghpur district,2022,3,3985624,6530704890,7983
madhya-pradesh,jabalpur district,2022,3,17564654,26204520331,7984
madhya-pradesh,hoshangabad district,2022,3,5773164,9029973851,7985
madhya-pradesh,vidisha district,2022,3,5548689,8595832934,7986
madhya-pradesh,balaghat district,2022,3,6805252,10662410087,7987
madhya-pradesh,singrauli district,2022,3,6267855,9597574837,7988
madhya-pradesh,betul district,2022,3,5583345,8284834383,7989
madhya-pradesh,sidhi district,2022,3,3032968,5365370424,7990
madhya-pradesh,datia district,2022,3,1934190,3578726248,7991
madhya-pradesh,dewas district,2022,3,10823857,16145007713,7992
madhya-pradesh,sheopur district,2022,3,1331410,2619892789,7993
madhya-pradesh,neemuch district,2022,3,3695990,6541908207,7994
madhya-pradesh,raisen district,2022,3,6941557,9432978562,7995
madhya-pradesh,mandsaur district,2022,3,6193098,10509305951,7996
madhya-pradesh,barwani district,2022,3,3479332,5994532031,7997
madhya-pradesh,katni district,2022,3,3880008,6280080300,7998
madhya-pradesh,dindori district,2022,3,1181160,2016100617,7999
madhya-pradesh,shivpuri district,2022,3,5133457,8579987358,8000
madhya-pradesh,gwalior district,2022,3,19510123,31696730032,8001
madhya-pradesh,anuppur district,2022,3,2537098,3560176144,8002
madhya-pradesh,agar malwa district,2022,3,2657396,4218852628,8003
madhya-pradesh,ashoknagar district,2022,3,2594364,3845051824,8004
madhya-pradesh,sagar district,2022,3,8201733,12730465685,8005
madhya-pradesh,niwari district,2022,3,914896,1400549097,8006
madhya-pradesh,rewa district,2022,3,8837903,14504856960,8007
madhya-pradesh,shajapur district,2022,3,5487202,8462893132,8008
madhya-pradesh,ujjain district,2022,3,14059587,21942517754,8009
madhya-pradesh,bhind district,2022,3,3676981,6656264527,8010
madhya-pradesh,tikamgarh district,2022,3,2630402,3652020627,8011
madhya-pradesh,seoni district,2022,3,4334474,7190175894,8012
madhya-pradesh,harda district,2022,3,2013493,3559158049,8013
madhya-pradesh,burhanpur district,2022,3,2692224,4327279250,8014
madhya-pradesh,damoh district,2022,3,2456188,4251644670,8015
madhya-pradesh,bhopal district,2022,3,156507125,1.94E+11,8016
madhya-pradesh,jhabua district,2022,3,2007872,3646257187,8017
madhya-pradesh,dhar district,2022,3,12392412,18195974456,8018
madhya-pradesh,guna district,2022,3,5710607,8417500013,8019
madhya-pradesh,east nimar district,2022,3,4997320,7258261929,8020
madhya-pradesh,chhindwara district,2022,3,169367916,2.36E+11,8021
madhya-pradesh,umaria district,2022,3,1635430,2469243170,8022
madhya-pradesh,mandla district,2022,3,2093752,3577880639,8023
madhya-pradesh,indore district,2022,3,140075797,1.81E+11,8024
madhya-pradesh,shahdol district,2022,3,4233669,6225386697,8025
madhya-pradesh,ratlam district,2022,3,6776803,11673995695,8026
madhya-pradesh,panna district,2022,3,1937883,3448041868,8027
madhya-pradesh,chhatarpur district,2022,3,4726623,7777910396,8028
madhya-pradesh,morena district,2022,4,6018009,12185325529,8029
madhya-pradesh,alirajpur district,2022,4,961033,1714745171,8030
madhya-pradesh,sehore district,2022,4,9468901,14782454158,8031
madhya-pradesh,rajgarh district,2022,4,8258651,14165273209,8032
madhya-pradesh,khargone district,2022,4,7835996,13676102777,8033
madhya-pradesh,satna district,2022,4,8834193,14047178840,8034
madhya-pradesh,narsinghpur district,2022,4,4307879,7466632026,8035
madhya-pradesh,jabalpur district,2022,4,17383664,26637455898,8036
madhya-pradesh,hoshangabad district,2022,4,6954459,11236164143,8037
madhya-pradesh,vidisha district,2022,4,6070752,9896531672,8038
madhya-pradesh,balaghat district,2022,4,8076760,12809279794,8039
madhya-pradesh,singrauli district,2022,4,7130043,10537115300,8040
madhya-pradesh,betul district,2022,4,7428219,11204326327,8041
madhya-pradesh,sidhi district,2022,4,3677764,6223057251,8042
madhya-pradesh,datia district,2022,4,2235254,4316605275,8043
madhya-pradesh,dewas district,2022,4,11710945,18499556127,8044
madhya-pradesh,sheopur district,2022,4,1791741,3433927096,8045
madhya-pradesh,neemuch district,2022,4,4114307,7535010026,8046
madhya-pradesh,raisen district,2022,4,7434383,10839929955,8047
madhya-pradesh,mandsaur district,2022,4,6753322,12134867749,8048
madhya-pradesh,barwani district,2022,4,3994550,6955270057,8049
madhya-pradesh,katni district,2022,4,4530405,7335619451,8050
madhya-pradesh,dindori district,2022,4,1464948,2439427131,8051
madhya-pradesh,shivpuri district,2022,4,5548238,10203335079,8052
madhya-pradesh,gwalior district,2022,4,21340912,35102831658,8053
madhya-pradesh,anuppur district,2022,4,2827704,3904240203,8054
madhya-pradesh,agar malwa district,2022,4,3109971,5368024680,8055
madhya-pradesh,ashoknagar district,2022,4,2556356,4363776047,8056
madhya-pradesh,sagar district,2022,4,8824474,14230277728,8057
madhya-pradesh,niwari district,2022,4,1048567,1659223401,8058
madhya-pradesh,rewa district,2022,4,9898698,16813110581,8059
madhya-pradesh,shajapur district,2022,4,5422596,9184560948,8060
madhya-pradesh,ujjain district,2022,4,16707523,27113247453,8061
madhya-pradesh,bhind district,2022,4,4262493,8166910988,8062
madhya-pradesh,tikamgarh district,2022,4,3096926,4487136972,8063
madhya-pradesh,seoni district,2022,4,5464198,9288422912,8064
madhya-pradesh,harda district,2022,4,2367397,4381920376,8065
madhya-pradesh,burhanpur district,2022,4,3094726,4916226292,8066
madhya-pradesh,damoh district,2022,4,4223870,6776421200,8067
madhya-pradesh,bhopal district,2022,4,190199488,2.44E+11,8068
madhya-pradesh,jhabua district,2022,4,2469392,4405099020,8069
madhya-pradesh,dhar district,2022,4,13287245,20206456865,8070
madhya-pradesh,guna district,2022,4,6163569,9802963544,8071
madhya-pradesh,east nimar district,2022,4,5770316,8592415792,8072
madhya-pradesh,chhindwara district,2022,4,245710341,3.51E+11,8073
madhya-pradesh,umaria district,2022,4,1954168,2842781862,8074
madhya-pradesh,mandla district,2022,4,2538024,4341952192,8075
madhya-pradesh,indore district,2022,4,158576063,2.11E+11,8076
madhya-pradesh,shahdol district,2022,4,10700938,14780956554,8077
madhya-pradesh,ratlam district,2022,4,7498598,13746333051,8078
madhya-pradesh,panna district,2022,4,2209465,3903628822,8079
madhya-pradesh,chhatarpur district,2022,4,5519834,9172166023,8080
maharashtra,jalgaon district,2018,1,332668,346720332.5,8081
maharashtra,latur district,2018,1,259016,237246239.7,8082
maharashtra,thane district,2018,1,1243518,1995816825,8083
maharashtra,bhandara district,2018,1,94217,76998452.71,8084
maharashtra,nandurbar district,2018,1,60163,70543831.72,8085
maharashtra,chandrapur district,2018,1,142067,129589201.6,8086
maharashtra,kolhapur district,2018,1,351519,354723905.4,8087
maharashtra,solapur district,2018,1,451438,535791949,8088
maharashtra,mumbai district,2018,1,2671029,3923116794,8089
maharashtra,sindhudurg district,2018,1,37285,44348287.07,8090
maharashtra,dhule district,2018,1,139376,148893541,8091
maharashtra,wardha district,2018,1,111564,103196998.9,8092
maharashtra,parbhani district,2018,1,126868,109058549.6,8093
maharashtra,mumbai suburban district,2018,1,1444587,2385242801,8094
maharashtra,hingoli district,2018,1,70314,57281673.81,8095
maharashtra,ratnagiri district,2018,1,57950,68234354.15,8096
maharashtra,nanded district,2018,1,221472,195376791.8,8097
maharashtra,osmanabad district,2018,1,129616,137513718,8098
maharashtra,nagpur district,2018,1,592456,781981176.2,8099
maharashtra,buldhana district,2018,1,211789,213497260.9,8100
maharashtra,nashik district,2018,1,669259,874435847.1,8101
maharashtra,akola district,2018,1,112541,98691994.84,8102
maharashtra,yavatmal district,2018,1,120864,120777011.3,8103
maharashtra,aurangabad district,2018,1,620430,680361961.6,8104
maharashtra,amravati district,2018,1,219644,203490300.9,8105
maharashtra,washim district,2018,1,60452,53956265.55,8106
maharashtra,sangli district,2018,1,231021,241538564.3,8107
maharashtra,gadchiroli district,2018,1,50072,50790947.9,8108
maharashtra,raigad district,2018,1,310127,481978060.4,8109
maharashtra,palghar district,2018,1,316766,432288177.6,8110
maharashtra,jalna district,2018,1,154861,147117543.1,8111
maharashtra,gondia district,2018,1,96798,94654514.07,8112
maharashtra,ahmednagar district,2018,1,438972,522540233.7,8113
maharashtra,pune district,2018,1,3842929,5378982327,8114
maharashtra,beed district,2018,1,146374,149979287.1,8115
maharashtra,satara district,2018,1,247012,264857537.4,8116
maharashtra,jalgaon district,2018,2,456493,640487534.2,8117
maharashtra,latur district,2018,2,348856,459161764.3,8118
maharashtra,thane district,2018,2,1773084,3339349832,8119
maharashtra,bhandara district,2018,2,142191,155791247.1,8120
maharashtra,nandurbar district,2018,2,81758,129892439.5,8121
maharashtra,chandrapur district,2018,2,218475,273995050.8,8122
maharashtra,kolhapur district,2018,2,459551,602368098.7,8123
maharashtra,solapur district,2018,2,657732,1017429009,8124
maharashtra,mumbai district,2018,2,3277612,6048515206,8125
maharashtra,sindhudurg district,2018,2,59117,82415986.89,8126
maharashtra,dhule district,2018,2,193300,272204202.3,8127
maharashtra,wardha district,2018,2,153356,194612545.4,8128
maharashtra,parbhani district,2018,2,165911,209686461.8,8129
maharashtra,mumbai suburban district,2018,2,2055232,3877425977,8130
maharashtra,hingoli district,2018,2,99174,117125956.8,8131
maharashtra,ratnagiri district,2018,2,88067,127489340.1,8132
maharashtra,nanded district,2018,2,301594,409059135.8,8133
maharashtra,osmanabad district,2018,2,180136,259621224.3,8134
maharashtra,nagpur district,2018,2,792349,1325086381,8135
maharashtra,buldhana district,2018,2,289553,423294588.8,8136
maharashtra,nashik district,2018,2,956098,1502940957,8137
maharashtra,akola district,2018,2,150414,180567458.5,8138
maharashtra,yavatmal district,2018,2,175489,228933313.4,8139
maharashtra,aurangabad district,2018,2,789032,1121247393,8140
maharashtra,amravati district,2018,2,296011,374738414.3,8141
maharashtra,washim district,2018,2,88839,107100711.2,8142
maharashtra,sangli district,2018,2,317849,457068759,8143
maharashtra,gadchiroli district,2018,2,78306,105087908.6,8144
maharashtra,raigad district,2018,2,469802,849899520.1,8145
maharashtra,palghar district,2018,2,467130,737532817.4,8146
maharashtra,jalna district,2018,2,204649,264258550.2,8147
maharashtra,gondia district,2018,2,148668,195516935.3,8148
maharashtra,ahmednagar district,2018,2,616058,960786263.2,8149
maharashtra,pune district,2018,2,5162876,8513428063,8150
maharashtra,beed district,2018,2,213528,305485923.2,8151
maharashtra,satara district,2018,2,357450,487452271.9,8152
maharashtra,jalgaon district,2018,3,595180,896878047.4,8153
maharashtra,latur district,2018,3,420545,638779718.8,8154
maharashtra,thane district,2018,3,2611297,4941785823,8155
maharashtra,bhandara district,2018,3,175526,215305769.8,8156
maharashtra,nandurbar district,2018,3,108557,177379382,8157
maharashtra,chandrapur district,2018,3,285271,378940738.6,8158
maharashtra,kolhapur district,2018,3,639398,874723680.9,8159
maharashtra,solapur district,2018,3,957281,1548416429,8160
maharashtra,mumbai district,2018,3,4090811,7438893352,8161
maharashtra,sindhudurg district,2018,3,76130,112870065.2,8162
maharashtra,dhule district,2018,3,245060,391278436.1,8163
maharashtra,wardha district,2018,3,208207,281115528.9,8164
maharashtra,parbhani district,2018,3,204284,299298112.8,8165
maharashtra,mumbai suburban district,2018,3,3049903,5567618775,8166
maharashtra,hingoli district,2018,3,128836,169654673.9,8167
maharashtra,ratnagiri district,2018,3,129543,198754527.9,8168
maharashtra,nanded district,2018,3,407264,602425178.1,8169
maharashtra,osmanabad district,2018,3,240387,395725693.6,8170
maharashtra,nagpur district,2018,3,1215989,2003870351,8171
maharashtra,buldhana district,2018,3,382228,573668890,8172
maharashtra,nashik district,2018,3,1321016,2243065274,8173
maharashtra,akola district,2018,3,186781,254195648,8174
maharashtra,yavatmal district,2018,3,229128,325149291.4,8175
maharashtra,aurangabad district,2018,3,1171650,1755607885,8176
maharashtra,amravati district,2018,3,369988,513806091.5,8177
maharashtra,washim district,2018,3,110307,150817671.9,8178
maharashtra,sangli district,2018,3,427506,646572362.1,8179
maharashtra,gadchiroli district,2018,3,109208,146811496.7,8180
maharashtra,raigad district,2018,3,717318,1362324763,8181
maharashtra,palghar district,2018,3,715144,1175030903,8182
maharashtra,jalna district,2018,3,279281,404800031.1,8183
maharashtra,gondia district,2018,3,188257,254848811.8,8184
maharashtra,ahmednagar district,2018,3,842685,1476318517,8185
maharashtra,pune district,2018,3,7890491,12601613622,8186
maharashtra,beed district,2018,3,297477,500263881,8187
maharashtra,satara district,2018,3,510604,742208310.5,8188
maharashtra,jalgaon district,2018,4,879950,1387232648,8189
maharashtra,latur district,2018,4,628803,1044674193,8190
maharashtra,thane district,2018,4,4198385,7592415202,8191
maharashtra,bhandara district,2018,4,245846,343102837.9,8192
maharashtra,nandurbar district,2018,4,157820,281964593.4,8193
maharashtra,chandrapur district,2018,4,382372,578542133.4,8194
maharashtra,kolhapur district,2018,4,913594,1357184980,8195
maharashtra,solapur district,2018,4,1266285,2368140885,8196
maharashtra,mumbai district,2018,4,6060284,11506143747,8197
maharashtra,sindhudurg district,2018,4,114717,170841017.2,8198
maharashtra,dhule district,2018,4,368312,649397538.9,8199
maharashtra,wardha district,2018,4,280783,395087302.2,8200
maharashtra,parbhani district,2018,4,308504,500061055.1,8201
maharashtra,mumbai suburban district,2018,4,4635750,8268990734,8202
maharashtra,hingoli district,2018,4,176257,271534119.9,8203
maharashtra,ratnagiri district,2018,4,183226,299659904.1,8204
maharashtra,nanded district,2018,4,587651,997762155.8,8205
maharashtra,osmanabad district,2018,4,361661,675413933.6,8206
maharashtra,nagpur district,2018,4,1884842,3079870458,8207
maharashtra,buldhana district,2018,4,548395,882485735.8,8208
maharashtra,nashik district,2018,4,1881354,3510737505,8209
maharashtra,akola district,2018,4,291472,438566131.3,8210
maharashtra,yavatmal district,2018,4,328480,522099654.3,8211
maharashtra,aurangabad district,2018,4,1685901,2758523356,8212
maharashtra,amravati district,2018,4,546615,835558011.8,8213
maharashtra,washim district,2018,4,162834,248532488.3,8214
maharashtra,sangli district,2018,4,585846,988564434.3,8215
maharashtra,gadchiroli district,2018,4,155411,258205021.1,8216
maharashtra,raigad district,2018,4,1080514,2059234954,8217
maharashtra,palghar district,2018,4,1088141,1842460037,8218
maharashtra,jalna district,2018,4,389658,644345419.4,8219
maharashtra,gondia district,2018,4,254253,379834364.6,8220
maharashtra,ahmednagar district,2018,4,1226980,2363347728,8221
maharashtra,pune district,2018,4,11075153,18048884123,8222
maharashtra,beed district,2018,4,437218,815542341,8223
maharashtra,satara district,2018,4,716956,1153996303,8224
maharashtra,jalgaon district,2019,1,1166142,1704195098,8225
maharashtra,latur district,2019,1,814951,1277230492,8226
maharashtra,thane district,2019,1,6590587,10262365752,8227
maharashtra,bhandara district,2019,1,328528,426999029.5,8228
maharashtra,nandurbar district,2019,1,206076,349111023.7,8229
maharashtra,chandrapur district,2019,1,509133,720273330.3,8230
maharashtra,kolhapur district,2019,1,1373093,1733326290,8231
maharashtra,solapur district,2019,1,1711532,2915291684,8232
maharashtra,mumbai district,2019,1,8672352,14116666928,8233
maharashtra,sindhudurg district,2019,1,159703,216638644.3,8234
maharashtra,dhule district,2019,1,481989,778664915.1,8235
maharashtra,wardha district,2019,1,406198,519500777.5,8236
maharashtra,parbhani district,2019,1,406124,607842380.3,8237
