State,District,Year,Quarter,RegisteredUser,Appopens,S.no
bihar,purnia district,2020,3,316746,7186535,1862
bihar,nalanda district,2020,3,361391,7732751,1863
bihar,buxar district,2020,3,167059,3285441,1864
bihar,darbhanga district,2020,3,424611,10414880,1865
bihar,nawada district,2020,3,206562,4721198,1866
bihar,jamui district,2020,3,158308,3814872,1867
bihar,sheikhpura district,2020,3,60415,1213708,1868
bihar,siwan district,2020,3,367414,8688138,1869
bihar,muzaffarpur district,2020,3,617383,14800377,1870
bihar,patna district,2020,3,1625305,29504381,1871
bihar,jehanabad district,2020,3,115993,2663168,1872
bihar,rohtas district,2020,3,343921,7658066,1873
bihar,begusarai district,2020,3,313772,6181347,1874
bihar,supaul district,2020,3,196807,4727298,1875
bihar,sitamarhi district,2020,3,289710,6789210,1876
bihar,saran district,2020,3,424821,10052024,1877
bihar,arwal district,2020,3,64808,1650864,1878
bihar,vaishali district,2020,3,391002,9651945,1879
bihar,pashchim champaran district,2020,3,435319,11415211,1880
bihar,gopalganj district,2020,3,287552,6623470,1881
bihar,lakhisarai district,2020,3,100204,2261382,1882
bihar,aurangabad district,2020,3,256224,6482515,1883
bihar,kaimur bhabua district,2020,3,141417,3032445,1884
bihar,araria district,2020,3,228565,5183545,1885
bihar,munger district,2020,3,161775,3168349,1886
bihar,katihar district,2020,3,275202,6775572,1887
bihar,khagaria district,2020,3,149059,3536206,1888
bihar,saharsa district,2020,3,189601,4790580,1889
bihar,bhagalpur district,2020,3,390116,7283987,1890
bihar,madhubani district,2020,3,425154,11641778,1891
bihar,kishanganj district,2020,3,134304,3023513,1892
bihar,gaya district,2020,3,493207,11314373,1893
bihar,samastipur district,2020,3,424696,9730058,1894
bihar,banka district,2020,3,144279,2875136,1895
bihar,purbi champaran district,2020,3,570592,15404931,1896
bihar,sheohar district,2020,3,48874,1241754,1897
bihar,bhojpur district,2020,3,286157,5799268,1898
bihar,madhepura district,2020,4,193410,4831123,1899
bihar,purnia district,2020,4,349571,8504022,1900
bihar,nalanda district,2020,4,395006,9054158,1901
bihar,buxar district,2020,4,183347,3876799,1902
bihar,darbhanga district,2020,4,467317,12308124,1903
bihar,nawada district,2020,4,227399,5318433,1904
bihar,jamui district,2020,4,173812,4195684,1905
bihar,sheikhpura district,2020,4,66571,1332232,1906
bihar,siwan district,2020,4,408372,10923309,1907
bihar,muzaffarpur district,2020,4,673397,17639241,1908
bihar,patna district,2020,4,1752007,40115277,1909
bihar,jehanabad district,2020,4,126924,3102482,1910
bihar,rohtas district,2020,4,374596,8824562,1911
bihar,begusarai district,2020,4,345027,7532475,1912
bihar,supaul district,2020,4,216867,5215983,1913
bihar,sitamarhi district,2020,4,318599,7464589,1914
bihar,saran district,2020,4,467918,12501600,1915
bihar,arwal district,2020,4,71027,1828035,1916
bihar,vaishali district,2020,4,428039,11214166,1917
bihar,pashchim champaran district,2020,4,476717,12832884,1918
bihar,gopalganj district,2020,4,319052,8137685,1919
bihar,lakhisarai district,2020,4,109424,2609865,1920
bihar,aurangabad district,2020,4,280479,7478178,1921
bihar,kaimur bhabua district,2020,4,153839,3208221,1922
bihar,araria district,2020,4,254605,5957541,1923
bihar,munger district,2020,4,176482,3827248,1924
bihar,katihar district,2020,4,302845,7936851,1925
bihar,khagaria district,2020,4,164654,4281955,1926
bihar,saharsa district,2020,4,209020,5524808,1927
bihar,bhagalpur district,2020,4,428157,9023852,1928
bihar,madhubani district,2020,4,467849,13216505,1929
bihar,kishanganj district,2020,4,148938,3367157,1930
bihar,gaya district,2020,4,538319,13530398,1931
bihar,samastipur district,2020,4,466536,11579891,1932
bihar,banka district,2020,4,159221,3085551,1933
bihar,purbi champaran district,2020,4,627214,17365891,1934
bihar,sheohar district,2020,4,54013,1335271,1935
bihar,bhojpur district,2020,4,313263,6974554,1936
bihar,madhepura district,2021,1,210098,5733055,1937
bihar,purnia district,2021,1,378977,9959158,1938
bihar,nalanda district,2021,1,426419,9874574,1939
bihar,buxar district,2021,1,198162,4019635,1940
bihar,darbhanga district,2021,1,506381,13818215,1941
bihar,nawada district,2021,1,246611,5920314,1942
bihar,jamui district,2021,1,188350,4697229,1943
bihar,sheikhpura district,2021,1,72003,1414389,1944
bihar,siwan district,2021,1,444057,11680516,1945
bihar,muzaffarpur district,2021,1,728384,19666044,1946
bihar,patna district,2021,1,1881439,47764472,1947
bihar,jehanabad district,2021,1,137074,3267649,1948
bihar,rohtas district,2021,1,404078,9482678,1949
bihar,begusarai district,2021,1,373508,8444119,1950
bihar,supaul district,2021,1,235215,6222688,1951
bihar,sitamarhi district,2021,1,346031,8319923,1952
bihar,saran district,2021,1,507177,13238238,1953
bihar,arwal district,2021,1,76552,1906173,1954
bihar,vaishali district,2021,1,463655,12207307,1955
bihar,pashchim champaran district,2021,1,517219,14874230,1956
bihar,gopalganj district,2021,1,346929,8794900,1957
bihar,lakhisarai district,2021,1,118141,2781792,1958
bihar,aurangabad district,2021,1,303541,8312272,1959
bihar,kaimur bhabua district,2021,1,166313,3499932,1960
bihar,araria district,2021,1,276798,7141525,1961
bihar,munger district,2021,1,190196,4044233,1962
bihar,katihar district,2021,1,328252,9357558,1963
bihar,khagaria district,2021,1,178859,4898855,1964
bihar,saharsa district,2021,1,226755,6552751,1965
bihar,bhagalpur district,2021,1,462764,10257098,1966
bihar,madhubani district,2021,1,506293,14033961,1967
bihar,kishanganj district,2021,1,161635,4008897,1968
bihar,gaya district,2021,1,581376,15207460,1969
bihar,samastipur district,2021,1,505806,12818876,1970
bihar,banka district,2021,1,172220,3321178,1971
bihar,purbi champaran district,2021,1,681660,19530766,1972
bihar,sheohar district,2021,1,58746,1479515,1973
bihar,bhojpur district,2021,1,338614,7240433,1974
bihar,madhepura district,2021,2,225631,6098073,1975
bihar,purnia district,2021,2,407327,11452485,1976
bihar,nalanda district,2021,2,457143,9781814,1977
bihar,buxar district,2021,2,212916,4884682,1978
bihar,darbhanga district,2021,2,543496,13535399,1979
bihar,nawada district,2021,2,264993,7631616,1980
bihar,jamui district,2021,2,202627,7604897,1981
bihar,sheikhpura district,2021,2,77323,1765795,1982
bihar,siwan district,2021,2,476870,11554566,1983
bihar,muzaffarpur district,2021,2,781251,17402981,1984
bihar,patna district,2021,2,2010353,31047869,1985
bihar,jehanabad district,2021,2,147027,3636758,1986
bihar,rohtas district,2021,2,433856,11238005,1987
bihar,begusarai district,2021,2,400750,8533638,1988
bihar,supaul district,2021,2,252844,7689997,1989
bihar,sitamarhi district,2021,2,372211,9148788,1990
bihar,saran district,2021,2,544975,13189206,1991
bihar,arwal district,2021,2,82232,2240595,1992
bihar,vaishali district,2021,2,497933,11209569,1993
bihar,pashchim champaran district,2021,2,556408,17174254,1994
bihar,gopalganj district,2021,2,372691,9392913,1995
bihar,lakhisarai district,2021,2,126770,3347282,1996
bihar,aurangabad district,2021,2,326548,11429194,1997
bihar,kaimur bhabua district,2021,2,179008,5583876,1998
bihar,araria district,2021,2,297709,9439160,1999
bihar,munger district,2021,2,203824,4191352,2000
bihar,katihar district,2021,2,353303,10868200,2001
bihar,khagaria district,2021,2,192428,5916120,2002
bihar,saharsa district,2021,2,243572,7113137,2003
bihar,bhagalpur district,2021,2,496135,9593627,2004
bihar,madhubani district,2021,2,543493,15459649,2005
bihar,kishanganj district,2021,2,174209,5740581,2006
bihar,gaya district,2021,2,624010,17754295,2007
bihar,samastipur district,2021,2,543782,12581028,2008
bihar,banka district,2021,2,185539,6393589,2009
bihar,purbi champaran district,2021,2,733817,20204379,2010
bihar,sheohar district,2021,2,63289,1745845,2011
bihar,bhojpur district,2021,2,363841,7623446,2012
bihar,madhepura district,2021,3,244216,7179146,2013
bihar,purnia district,2021,3,440447,14245246,2014
bihar,nalanda district,2021,3,492998,10964467,2015
bihar,buxar district,2021,3,230171,5045192,2016
bihar,darbhanga district,2021,3,586251,15207842,2017
bihar,nawada district,2021,3,286524,8022119,2018
bihar,jamui district,2021,3,219468,8355425,2019
bihar,sheikhpura district,2021,3,83526,1880309,2020
bihar,siwan district,2021,3,514727,12380428,2021
bihar,muzaffarpur district,2021,3,842701,20014713,2022
bihar,patna district,2021,3,2156402,43378051,2023
bihar,jehanabad district,2021,3,158603,4051354,2024
bihar,rohtas district,2021,3,468953,12405207,2025
bihar,begusarai district,2021,3,432035,10042118,2026
bihar,supaul district,2021,3,273337,8972152,2027
bihar,sitamarhi district,2021,3,402641,9677557,2028
bihar,saran district,2021,3,588276,13924564,2029
bihar,arwal district,2021,3,88938,2204921,2030
bihar,vaishali district,2021,3,536933,12338903,2031
bihar,pashchim champaran district,2021,3,602251,19035099,2032
bihar,gopalganj district,2021,3,402719,10121489,2033
bihar,lakhisarai district,2021,3,136992,3739789,2034
bihar,aurangabad district,2021,3,353208,11946834,2035
bihar,kaimur bhabua district,2021,3,193984,5797640,2036
bihar,araria district,2021,3,322491,11108346,2037
bihar,munger district,2021,3,219691,4667697,2038
bihar,katihar district,2021,3,382183,12315161,2039
bihar,khagaria district,2021,3,208396,6552258,2040
bihar,saharsa district,2021,3,263226,8287766,2041
bihar,bhagalpur district,2021,3,534600,11361635,2042
bihar,madhubani district,2021,3,587337,16079472,2043
bihar,kishanganj district,2021,3,188986,6967804,2044
bihar,gaya district,2021,3,673356,20242649,2045
bihar,samastipur district,2021,3,586990,13912525,2046
bihar,banka district,2021,3,201221,6967924,2047
bihar,purbi champaran district,2021,3,794120,22500338,2048
bihar,sheohar district,2021,3,68582,1866229,2049
bihar,bhojpur district,2021,3,393291,8041010,2050
bihar,madhepura district,2021,4,262206,10402002,2051
bihar,purnia district,2021,4,472750,19907962,2052
bihar,nalanda district,2021,4,528281,15223943,2053
bihar,buxar district,2021,4,247005,7400896,2054
bihar,darbhanga district,2021,4,628529,25312106,2055
bihar,nawada district,2021,4,307666,10568023,2056
bihar,jamui district,2021,4,235801,9383204,2057
bihar,sheikhpura district,2021,4,89702,2540493,2058
bihar,siwan district,2021,4,552651,24348910,2059
bihar,muzaffarpur district,2021,4,903775,36050072,2060
bihar,patna district,2021,4,2303852,69546634,2061
bihar,jehanabad district,2021,4,170164,5595078,2062
bihar,rohtas district,2021,4,503828,17122315,2063
bihar,begusarai district,2021,4,463557,15751510,2064
bihar,supaul district,2021,4,293225,11472917,2065
bihar,sitamarhi district,2021,4,432514,15814002,2066
bihar,saran district,2021,4,631469,25767453,2067
bihar,arwal district,2021,4,95398,3126382,2068
bihar,vaishali district,2021,4,576156,22911298,2069
bihar,pashchim champaran district,2021,4,647450,28841290,2070
bihar,gopalganj district,2021,4,432546,18206196,2071
bihar,lakhisarai district,2021,4,146950,4888202,2072
bihar,aurangabad district,2021,4,379357,15198813,2073
bihar,kaimur bhabua district,2021,4,208596,6645159,2074
bihar,araria district,2021,4,346285,14269965,2075
bihar,munger district,2021,4,235246,7353987,2076
bihar,katihar district,2021,4,410498,18358609,2077
bihar,khagaria district,2021,4,224050,8252861,2078
bihar,saharsa district,2021,4,282456,11592957,2079
bihar,bhagalpur district,2021,4,573035,17844987,2080
bihar,madhubani district,2021,4,629986,26796754,2081
bihar,kishanganj district,2021,4,202863,8182123,2082
bihar,gaya district,2021,4,721905,27405704,2083
bihar,samastipur district,2021,4,630218,24109034,2084
bihar,banka district,2021,4,216263,6644455,2085
bihar,purbi champaran district,2021,4,853893,38615069,2086
bihar,sheohar district,2021,4,73732,3184802,2087
bihar,bhojpur district,2021,4,422123,12764671,2088
bihar,madhepura district,2022,1,280094,5631100,2089
bihar,purnia district,2022,1,504801,13394323,2090
bihar,nalanda district,2022,1,563049,6429261,2091
bihar,buxar district,2022,1,263663,4013615,2092
bihar,darbhanga district,2022,1,669850,8376582,2093
bihar,nawada district,2022,1,328635,7249380,2094
bihar,jamui district,2022,1,252094,12753539,2095
bihar,sheikhpura district,2022,1,95718,1962184,2096
bihar,siwan district,2022,1,589829,6109801,2097
bihar,muzaffarpur district,2022,1,962924,10684936,2098
bihar,patna district,2022,1,2443356,16131828,2099
bihar,jehanabad district,2022,1,181455,2562072,2100
bihar,rohtas district,2022,1,537701,10913805,2101
bihar,begusarai district,2022,1,493845,6652256,2102
bihar,supaul district,2022,1,313291,8832097,2103
bihar,sitamarhi district,2022,1,461979,6415453,2104
bihar,saran district,2022,1,673849,8000740,2105
bihar,arwal district,2022,1,101813,1461593,2106
bihar,vaishali district,2022,1,614159,5793084,2107
bihar,pashchim champaran district,2022,1,692182,17528649,2108
bihar,gopalganj district,2022,1,461794,5928935,2109
bihar,lakhisarai district,2022,1,156781,3371253,2110
bihar,aurangabad district,2022,1,405254,13452704,2111
bihar,kaimur bhabua district,2022,1,223072,6887444,2112
bihar,araria district,2022,1,370029,11889342,2113
bihar,munger district,2022,1,250357,3394719,2114
bihar,katihar district,2022,1,438584,12011467,2115
bihar,khagaria district,2022,1,239286,6257649,2116
bihar,saharsa district,2022,1,301372,6799845,2117
bihar,bhagalpur district,2022,1,610174,7091019,2118
bihar,madhubani district,2022,1,672303,11335634,2119
bihar,kishanganj district,2022,1,216915,8983771,2120
bihar,gaya district,2022,1,769265,19954254,2121
bihar,samastipur district,2022,1,672508,8256538,2122
bihar,banka district,2022,1,231228,10552229,2123
bihar,purbi champaran district,2022,1,912427,13051699,2124
bihar,sheohar district,2022,1,78832,1090835,2125
bihar,bhojpur district,2022,1,450190,5785964,2126
bihar,madhepura district,2022,2,296711,6048349,2127
bihar,purnia district,2022,2,534713,15748261,2128
bihar,nalanda district,2022,2,595960,7175402,2129
bihar,buxar district,2022,2,279169,4657169,2130
bihar,darbhanga district,2022,2,708828,8695015,2131
bihar,nawada district,2022,2,348128,9106459,2132
bihar,jamui district,2022,2,267040,15353736,2133
bihar,sheikhpura district,2022,2,101333,2534607,2134
bihar,siwan district,2022,2,625266,6287087,2135
bihar,muzaffarpur district,2022,2,1018560,10556362,2136
bihar,patna district,2022,2,2577123,15545639,2137
bihar,jehanabad district,2022,2,192101,3125099,2138
bihar,rohtas district,2022,2,569818,11734606,2139
bihar,begusarai district,2022,2,522522,7676043,2140
bihar,supaul district,2022,2,331990,9364630,2141
bihar,sitamarhi district,2022,2,489836,6910218,2142
bihar,saran district,2022,2,714109,7698357,2143
bihar,arwal district,2022,2,108033,1350947,2144
bihar,vaishali district,2022,2,650319,5971589,2145
bihar,pashchim champaran district,2022,2,734476,18284568,2146
bihar,gopalganj district,2022,2,489448,6461756,2147
bihar,lakhisarai district,2022,2,165876,3978621,2148
bihar,aurangabad district,2022,2,429493,14606052,2149
bihar,kaimur bhabua district,2022,2,236482,8031560,2150
bihar,araria district,2022,2,392076,13402058,2151
bihar,munger district,2022,2,264683,3322251,2152
bihar,katihar district,2022,2,464782,13185680,2153
bihar,khagaria district,2022,2,253856,7346984,2154
bihar,saharsa district,2022,2,319345,8124445,2155
bihar,bhagalpur district,2022,2,645479,8167048,2156
bihar,madhubani district,2022,2,711897,11801738,2157
bihar,kishanganj district,2022,2,229908,8860529,2158
bihar,gaya district,2022,2,814180,22949318,2159
bihar,samastipur district,2022,2,712626,9290605,2160
bihar,banka district,2022,2,245267,13631840,2161
bihar,purbi champaran district,2022,2,967838,13811656,2162
bihar,sheohar district,2022,2,83701,1159293,2163
bihar,bhojpur district,2022,2,476922,6632861,2164
bihar,madhepura district,2022,3,313960,5886305,2165
bihar,purnia district,2022,3,565515,17265639,2166
bihar,nalanda district,2022,3,629780,7753374,2167
bihar,buxar district,2022,3,295108,4551340,2168
bihar,darbhanga district,2022,3,749430,7569101,2169
bihar,nawada district,2022,3,368086,8056207,2170
bihar,jamui district,2022,3,282221,16122651,2171
bihar,sheikhpura district,2022,3,107101,2666151,2172
